cve,severity,reward,bug_tracker_ids,bug_tracker_urls,description,reporter,report_date,release_published,release_post_url,fix_commit_urls,fix_cl_urls,fix_subjects
CVE-2025-10891,High,N/A,443765373,https://issues.chromium.org/issues/443765373,Integer overflow in V8,Google Big Sleep,2025-09-09,2025-09-23T12:52:00.000-07:00,https://chromereleases.googleblog.com/2025/09/stable-channel-update-for-desktop_23.html,https://chromium.googlesource.com/v8/v8/+/a5f18bb86c3b97b9bfc8f95a0926812a1282ad7c | https://chromium.googlesource.com/v8/v8/+/3bdf541ae4e1c4b0abb6f5decc3b467d10221447 | https://chromium.googlesource.com/v8/v8/+/a70681bb38912397b7877556a51dc1458bf376f4,https://chromium-review.googlesource.com/c/v8/v8/+/6943611 | https://chromium-review.googlesource.com/c/v8/v8/+/6981972 | https://chromium-review.googlesource.com/c/v8/v8/+/6981258,[ignition] CHECK that handler offsets fit in the bitfield | [M132-LTS][ignition] CHECK that handler offsets fit in the bitfield | [M138-LTS][ignition] CHECK that handler offsets fit in the bitfield
CVE-2025-10892,High,N/A,444048019,https://issues.chromium.org/issues/444048019,Integer overflow in V8,Google Big Sleep,2025-09-10,2025-09-23T12:52:00.000-07:00,https://chromereleases.googleblog.com/2025/09/stable-channel-update-for-desktop_23.html,https://chromium.googlesource.com/v8/v8/+/618d1a029005753ca036166b9b0684c7bc333077,https://chromium-review.googlesource.com/c/v8/v8/+/6935567,[maglev] Abort compilation if input node is too big
CVE-2025-10585,High,NA,445380761,https://issues.chromium.org/issues/445380761,Type Confusion in V8,Google Threat Analysis Group,2025-09-16,2025-09-18T15:47:00.000-07:00,https://chromereleases.googleblog.com/2025/09/stable-channel-update-for-chromeos_18.html,https://chromium.googlesource.com/v8/v8/+/ec6c184783824fa8f974013aae28a45c36c0112f | https://chromium.googlesource.com/v8/v8/+/1c0a50900b2b7ef821daccd6296de282da13a44a | https://chromium.googlesource.com/v8/v8/+/2e86dba1b67a2b9a8776a6006cf9116470f1732c | https://chromium.googlesource.com/v8/v8/+/1016cb1cf063d4dd721b03a8425ef244ce33a4b0 | https://chromium.googlesource.com/v8/v8/+/4fce2e4c38d7e358c4cd6f947b4d080d215d6cab | https://chromium.googlesource.com/v8/v8/+/368eaa29c2c62bb526f41908c5e10ed6f05f9512 | https://chromium.googlesource.com/v8/v8/+/19301b95f7c7caf9c653c9cbce8e2a00db644a77,https://chromium-review.googlesource.com/c/v8/v8/+/6954290 | https://chromium-review.googlesource.com/c/v8/v8/+/6955166 | https://chromium-review.googlesource.com/c/v8/v8/+/6955268 | https://chromium-review.googlesource.com/c/v8/v8/+/6961218 | https://chromium-review.googlesource.com/c/v8/v8/+/6964393 | https://chromium-review.googlesource.com/c/v8/v8/+/6960636 | https://chromium-review.googlesource.com/c/v8/v8/+/6965677,[compiler] Don't assume that upper 32-bit of Int32MulOvfCheck are 0 | [Canary] [compiler] Don't assume that upper 32-bit of Int32MulOvfCheck are 0 | Merged: [compiler] Don't assume that upper 32-bit of Int32MulOvfCheck are 0 | [Canary] [compiler] Don't assume that upper 32-bit of Int32MulOvfCheck are 0 | [maglev] Zero-extend output of Int32Mul* | [M138-LTS][compiler] Don't assume that upper 32-bit of Int32MulOvfCheck are 0 | [M132-LTS][compiler] Don't assume that upper 32-bit of Int32MulOvfCheck are 0
CVE-2025-9132,High,N/A,436181695,https://issues.chromium.org/issues/436181695,Out of bounds write in V8,Google Big Sleep,2025-08-04,2025-08-19T13:12:00.000-07:00,https://chromereleases.googleblog.com/2025/08/stable-channel-update-for-desktop_19.html,https://chromium.googlesource.com/v8/v8/+/848d7f4122826f4d26ee09404fe57ac9b9295b00 | https://chromium.googlesource.com/v8/v8/+/4011bde53fdf70e8b751d958d8cbb8d0283cfb54,https://chromium-review.googlesource.com/c/v8/v8/+/6830541 | https://chromium-review.googlesource.com/c/v8/v8/+/6853483,[explicit-resource-management] Fix parsing in c-style for | Merged: [explicit-resource-management] Fix parsing in c-style for
CVE-2025-8880,High,TBD,433533359,https://issues.chromium.org/issues/433533359,Race in V8,Seunghyun Lee (@0x10n),2025-07-23,2025-08-12T13:10:00.000-07:00,https://chromereleases.googleblog.com/2025/08/stable-channel-update-for-desktop_12.html,https://chromium.googlesource.com/v8/v8/+/1eda9300e26ec1aad95f98b6cb8e0d3ca6fb1e92 | https://chromium.googlesource.com/v8/v8/+/bfd1d91da0d5b0659f1955a39f1f2c4d8575daa8,https://chromium-review.googlesource.com/c/v8/v8/+/6787532 | https://chromium-review.googlesource.com/c/v8/v8/+/6811146,[wasm] Harden against concurrent modification of streamed bytes | Merged: [wasm] Harden against concurrent modification of streamed bytes
CVE-2025-8010,High,$8000,430344952,https://issues.chromium.org/issues/430344952,Type Confusion in V8,Shaheen Fazim,2025-07-09,2025-07-22T13:19:00.000-07:00,https://chromereleases.googleblog.com/2025/07/stable-channel-update-for-desktop_22.html,https://chromium.googlesource.com/v8/v8/+/9a884b1b9a53cd23531c5428001c3f85389cb8f8 | https://chromium.googlesource.com/v8/v8/+/0559da28e2a55930279071a18b7444501e8d1223 | https://chromium.googlesource.com/v8/v8/+/328f6c467b940f322544567740c9c871064d045c | https://chromium.googlesource.com/v8/v8/+/42421010c5a87e30b01e0efca8ccb67547bdfc9b,https://chromium-review.googlesource.com/c/v8/v8/+/6722355 | https://chromium-review.googlesource.com/c/v8/v8/+/6732379 | https://chromium-review.googlesource.com/c/v8/v8/+/6765068 | https://chromium-review.googlesource.com/c/v8/v8/+/6772930,[preparser] Support escapes in eval | [preparser] Support escapes in arguments contextual keywords | [compiler] Verify SFI deduplication | [M132-LTS][preparser] Support escapes in eval
CVE-2025-8011,High,TBD,430572435,https://issues.chromium.org/issues/430572435,Type Confusion in V8,Shaheen Fazim,2025-07-09,2025-07-22T13:19:00.000-07:00,https://chromereleases.googleblog.com/2025/07/stable-channel-update-for-desktop_22.html,https://chromium.googlesource.com/v8/v8/+/f22ca7b61a92d3cd2b856485a55a1519cb11b627 | https://chromium.googlesource.com/v8/v8/+/99209d9542a609940e42da9b81b87059f8a92e25,https://chromium-review.googlesource.com/c/v8/v8/+/6732846 | https://chromium-review.googlesource.com/c/v8/v8/+/6771572,[maglev] Cap inlining at MaxInliningId | Merged: [maglev] Cap inlining at MaxInliningId
CVE-2025-7656,High,$7000,425583995,https://issues.chromium.org/issues/425583995,Integer overflow in V8,Shaheen Fazim,2025-06-17,2025-07-15T10:12:00.000-07:00,https://chromereleases.googleblog.com/2025/07/stable-channel-update-for-desktop_15.html,https://chromium.googlesource.com/v8/v8/+/c58fda1f0ec46429dd66c2cacf6a98fac001e4fd | https://chromium.googlesource.com/v8/v8/+/385d92ca6813453b32b657b21c4a2d2b13d4ab1c,https://chromium-review.googlesource.com/c/v8/v8/+/6683635 | https://chromium-review.googlesource.com/c/v8/v8/+/6712494,[arm64] Ensure InstructionAccurateScope is called with correct count | [M132-LTS][arm64] Ensure InstructionAccurateScope is called with correct count
CVE-2025-6554,High,NA,427663123,https://issues.chromium.org/issues/427663123,Type Confusion in V8,,,2025-06-30T14:01:00.000-07:00,https://chromereleases.googleblog.com/2025/06/stable-channel-update-for-desktop_30.html,https://chromium.googlesource.com/v8/v8/+/2c3405482be63b46d5775d2347fa7c9ddea3e445 | https://chromium.googlesource.com/v8/v8/+/22e9d9621de58ec6fe6581b56215059a48451b9f | https://chromium.googlesource.com/v8/v8/+/c17ee553a8b9c096351810ac43920a22c72c7df9 | https://chromium.googlesource.com/v8/v8/+/4278d6d37128711cd8953ee04090ba8f5b9755c1 | https://chromium.googlesource.com/v8/v8/+/f39628536b42ff2498ee9812bf99307c758f6ba5,https://chromium-review.googlesource.com/c/v8/v8/+/6675922 | https://chromium-review.googlesource.com/c/v8/v8/+/6678591 | https://chromium-review.googlesource.com/c/v8/v8/+/6678713 | https://chromium-review.googlesource.com/c/v8/v8/+/6677675 | https://chromium-review.googlesource.com/c/v8/v8/+/6682542,"Revert ""[interpreter] Enable TDZ elision by default"" | [interpreter] don't elide hole checks across optional chain | Reland ""[interpreter] Enable TDZ elision by default"" | [M137][interpreter] don't elide hole checks across optional chain | [M132-LTS][interpreter] don't elide hole checks across optional chain"
CVE-2025-6191,High,$7000,420697404,https://issues.chromium.org/issues/420697404,Integer overflow in V8,Shaheen Fazim,2025-05-27,2025-06-17T10:32:00.000-07:00,https://chromereleases.googleblog.com/2025/06/stable-channel-update-for-desktop_17.html,https://chromium.googlesource.com/v8/v8/+/62ee3244f3b212b92e22b8e2651afbed35de9768 | https://chromium.googlesource.com/v8/v8/+/20c1b8e9bba9227ea836a8cde695b5bf8df113b4 | https://chromium.googlesource.com/v8/v8/+/c4af5ea5737e8c38aced137169c75e2a18fc9bd3,https://chromium-review.googlesource.com/c/v8/v8/+/6611425 | https://chromium-review.googlesource.com/c/v8/v8/+/6636620 | https://chromium-review.googlesource.com/c/v8/v8/+/6678714,[regexp] Use uint32_t over int in EscapeRegExpSource | [M132-LTS][regexp] Use uint32_t over int in EscapeRegExpSource | [regexp] Add more clarifying comments to EscapeRegExpSource
CVE-2025-5959,High,NA,422313191,https://issues.chromium.org/issues/422313191,Type Confusion in V8,Seunghyun Lee as part of TyphoonPWN 2025,2025-06-04,2025-06-10T11:42:00.000-07:00,https://chromereleases.googleblog.com/2025/06/stable-channel-update-for-desktop_10.html,https://chromium.googlesource.com/v8/v8/+/a970eed8995bb1b2cd083c3c79cdefc79e84f8b7,https://chromium-review.googlesource.com/c/v8/v8/+/6621628,[wasm] Fix CanonicalEquality::EqualValueType
CVE-2025-5419,High,N/A,420636529,https://issues.chromium.org/issues/420636529,Out of bounds read and write in V8,Clement Lecigne and Benoît Sevens of Google Threat Analysis Group on 2025-05-27. This issue was mitigated on 2025-05-28 by a configuration change pushed out to Stable across all Chrome platforms.,,2025-06-02T16:07:00.000-07:00,https://chromereleases.googleblog.com/2025/06/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/7bc0a67ebfbf44e7adab47fc2bbbe308660e27f4 | https://chromium.googlesource.com/v8/v8/+/d405e443fe4c235443da94b5568d66ec83320406 | https://chromium.googlesource.com/v8/v8/+/80600881c350d19b288b07aadae9fe9d9cc32e05,https://chromium-review.googlesource.com/c/v8/v8/+/6594051 | https://chromium-review.googlesource.com/c/v8/v8/+/6594913 | https://chromium-review.googlesource.com/c/v8/v8/+/6606163,"[turbofan] Weaken alias analysis in store-store elimination | Revert ""Merged: [turbofan] Weaken alias analysis in store-store elimination"" | [M132-LTS][turbofan] Weaken alias analysis in store-store elimination"
